Acalasia — diagnóstico	Esofagomanometria é o padrão-ouro: aperistalse do corpo esofágico e relaxamento incompleto do esfíncter inferior. Esofagografia mostra o 'bico de pássaro'. Endoscopia obrigatória para excluir pseudoacalasia (neoplasia).	ENARE::02_Nucleo esofago_estomago
Acalasia — tratamento por grau de dilatação (classificação brasileira)	Graus I e II (não avançado): cardiomiotomia de Heller com fundoplicatura parcial, ou POEM, ou dilatação pneumática. Graus III e IV (megaesôfago avançado/dolicomegaesôfago): esofagectomia ou cirurgia de Serra-Dória.	ENARE::02_Nucleo esofago_estomago
Câncer de esôfago — tipos e fatores de risco	Carcinoma escamoso: terço médio, tabagismo, etilismo, bebidas quentes, acalasia, lesão cáustica. Adenocarcinoma: terço distal, DRGE/Barrett, obesidade. Sintoma principal: disfagia progressiva, geralmente já avançada.	ENARE::02_Nucleo esofago_estomago
Câncer de esôfago — estadiamento	Endoscopia com biópsia, TC de tórax e abdome, PET-CT e ecoendoscopia (melhor para T e N). Broncoscopia se tumor acima da carina.	ENARE::02_Nucleo esofago_estomago
Úlcera péptica perfurada — tratamento	Rafia primária com epiploplastia (patch de Graham), lavagem da cavidade e tratamento do H. pylori. Ressecção reservada a úlceras gigantes ou suspeita de neoplasia.	ENARE::02_Nucleo esofago_estomago
Úlcera duodenal sangrante refratária à endoscopia — conduta	Nova tentativa endoscópica ou embolização angiográfica. Cirurgia: duodenotomia com ligadura da artéria gastroduodenal (sutura em três pontos, incluindo a pancreatoduodenal transversa).	ENARE::02_Nucleo esofago_estomago
Câncer gástrico precoce — definição	Tumor restrito à mucosa ou submucosa, INDEPENDENTEMENTE do acometimento linfonodal.	ENARE::02_Nucleo esofago_estomago
Câncer gástrico — critérios para ressecção endoscópica	Adenocarcinoma bem diferenciado, intramucoso, sem ulceração e ≤2 cm (critérios expandidos ampliam tamanho e permitem ulceração/invasão sm1 superficial), sem invasão linfovascular.	ENARE::02_Nucleo esofago_estomago
Câncer gástrico — extensão da linfadenectomia e margens	Linfadenectomia D2 é o padrão. Margem proximal de 3 cm em tumores expansivos (Borrmann I-II) e 5 cm em infiltrativos (Borrmann III-IV).	ENARE::02_Nucleo esofago_estomago
Linfoma gástrico — subtipo mais comum e tratamento	Linfoma MALT (tecido linfoide associado à mucosa). No estágio inicial associado ao H. pylori, a ERRADICAÇÃO do H. pylori promove remissão na maioria dos casos. A translocação t(11;18) prediz não resposta.	ENARE::02_Nucleo esofago_estomago
GIST — marcador e tratamento	CD117 (c-KIT) positivo; DOG-1 útil nos KIT-negativos. Localização mais comum: estômago. Tratamento: ressecção com margem livre, SEM linfadenectomia (dissemina por via hematogênica). Imatinibe conforme o risco.	ENARE::02_Nucleo esofago_estomago
Grelina	Hormônio orexígeno ('da fome') secretado principalmente pelas células do FUNDO gástrico. Sua redução após a gastrectomia vertical contribui para a perda de peso.	ENARE::02_Nucleo esofago_estomago
Síndrome de dumping precoce × tardio	Precoce (15-30 min): distensão jejunal e liberação de peptídeos vasoativos — dor, diarreia, taquicardia, sudorese. Tardio (2-3h): hipoglicemia reativa por hiperinsulinemia. Tratamento inicial de ambos é dietético (fracionar, evitar carboidratos simples, separar líquidos das refeições).	ENARE::02_Nucleo esofago_estomago
Pancreatite aguda — diagnóstico	Dois de três: dor abdominal característica, amilase/lipase três vezes acima do limite superior, imagem compatível. Com dois critérios clínico-laboratoriais a TC NÃO é necessária na admissão.	ENARE::02_Nucleo pancreas
Quando pedir TC na pancreatite aguda?	Idealmente após 72 horas, em caso de dúvida diagnóstica, ausência de melhora ou piora clínica, ou suspeita de complicação local. TC precoce subestima a necrose.	ENARE::02_Nucleo pancreas
Pancreatite aguda — fluidoterapia atual	Hidratação com Ringer lactato em ritmo MODERADO e guiada por metas (o estudo WATERFALL mostrou mais sobrecarga com hidratação agressiva). Nutrição enteral precoce; jejum prolongado e nutrição parenteral não são recomendados.	ENARE::02_Nucleo pancreas
Pancreatite aguda biliar LEVE — momento da colecistectomia	Na mesma internação, após a melhora clínica. Adiar aumenta o risco de recorrência.	ENARE::02_Nucleo pancreas
CPRE na pancreatite biliar — indicação	Apenas quando há colangite associada ou obstrução biliar persistente. Não é indicada de rotina.	ENARE::02_Nucleo pancreas
Necrose pancreática infectada — tratamento	Abordagem em etapas (step-up): antibiótico, drenagem percutânea ou transgástrica e, se necessário, necrosectomia minimamente invasiva. Postergar a intervenção idealmente para além de 4 semanas (necrose encapsulada).	ENARE::02_Nucleo pancreas
Antibiótico profilático na pancreatite necrosante estéril	NÃO indicado. Só na infecção documentada ou fortemente suspeita.	ENARE::02_Nucleo pancreas
Pancreatite crônica — tríade e conduta	Dor, insuficiência exócrina (esteatorreia) e endócrina (diabetes). Tratamento: cessação do álcool, enzimas pancreáticas, analgesia. Cirurgia de drenagem (Puestow) se ducto dilatado; ressecção/híbridas (Frey, Beger) conforme a doença da cabeça.	ENARE::02_Nucleo pancreas
Adenocarcinoma de pâncreas — critérios de ressecabilidade	Baseiam-se no contato com vasos: ressecável (sem contato com artérias, ≤180° na veia mesentérica/porta sem deformidade), borderline e localmente avançado (>180° no tronco celíaco/mesentérica superior). CA 19-9 é marcador de seguimento, não diagnóstico.	ENARE::02_Nucleo pancreas
IPMN — quando ressecar	Ducto principal ou tipo misto: ressecção. Ramo secundário: avaliar estigmas de alto risco (icterícia, componente sólido captante, ducto ≥10 mm) e características preocupantes (cisto ≥3 cm, ducto 5-9 mm, nódulo mural, linfonodo, CA 19-9 elevado, pancreatite).	ENARE::02_Nucleo pancreas
Fístula pancreática pós-operatória — definição (ISGPS)	Amilase no dreno acima de três vezes o valor sérico a partir do 3º dia. Bioquímica (antigo grau A) sem repercussão; grau B exige mudança de conduta; grau C exige reoperação ou cursa com falência orgânica/óbito.	ENARE::02_Nucleo pancreas
Gastrinoma (Zollinger-Ellison)	Úlceras múltiplas, refratárias ou em topografia atípica, com diarreia. Gastrina sérica elevada com pH gástrico ácido; teste da secretina. Associado à NEM-1 em 20-25%. Localiza-se no triângulo de Passaro.	ENARE::02_Nucleo pancreas
Tríade letal do trauma	Hipotermia, acidose e coagulopatia. Fundamenta a estratégia de controle de danos.	ENARE::02_Nucleo trauma
Ácido tranexâmico no trauma	1 g em 10 minutos seguido de 1 g em 8 horas, iniciado em ATÉ 3 HORAS do trauma. Após esse período há risco de aumento da mortalidade.	ENARE::02_Nucleo trauma
Transfusão maciça — proporção	Hemocomponentes em proporção equilibrada 1:1:1 (concentrado de hemácias, plasma e plaquetas). Evitar cristaloide em excesso.	ENARE::02_Nucleo trauma
Hipotensão permissiva — quando NÃO fazer	Contraindicada no traumatismo cranioencefálico e no trauma raquimedular, pela necessidade de manter pressão de perfusão.	ENARE::02_Nucleo trauma
E-FAST — janelas e limitação	Pericárdica, hepatorrenal (Morison), esplenorrenal, pélvica e as janelas pleurais. Detecta líquido livre e pneumotórax, mas NÃO avalia retroperitônio nem lesão de víscera oca.	ENARE::02_Nucleo trauma
Pneumotórax na ultrassonografia	Ausência de deslizamento pleural e ausência de linhas B. O PONTO PULMONAR é o achado que confirma o diagnóstico. Linhas A isoladas não confirmam.	ENARE::02_Nucleo trauma
Lesões de risco imediato à vida na avaliação primária do trauma torácico	Obstrução de via aérea, pneumotórax hipertensivo, pneumotórax aberto, hemotórax maciço, tamponamento cardíaco e lesão traqueobrônquica. Potencialmente fatais (avaliação secundária): contusão pulmonar, contusão miocárdica, ruptura aórtica, ruptura diafragmática, lesão esofágica e tórax instável.	ENARE::02_Nucleo trauma
Hemotórax maciço — definição	Drenagem inicial ≥1.500 mL ou débito de 200 mL/h por 2-4 horas. Indicação de toracotomia.	ENARE::02_Nucleo trauma
Via aérea definitiva — definição	Cânula na traqueia com balonete insuflado, conectada a ventilação com oxigênio e fixada. Inclui tubo orotraqueal, nasotraqueal, cricotireoidostomia CIRÚRGICA e traqueostomia. A cricotireoidostomia por PUNÇÃO não é via aérea definitiva.	ENARE::02_Nucleo trauma
Contraindicações à succinilcolina	Hipercalemia ou risco dela (queimadura e trauma extenso após 48-72h, lesão medular, doença neuromuscular, insuficiência renal com hipercalemia) e história de hipertermia maligna.	ENARE::02_Nucleo trauma
Trauma esplênico — quando NÃO se faz tratamento não operatório	Instabilidade hemodinâmica refratária, peritonite ou outra indicação de laparotomia. O grau tomográfico isolado não determina a cirurgia; o blush arterial indica angioembolização no paciente estável.	ENARE::02_Nucleo trauma
Fratura de bacia instável com choque — sequência	Cinta pélvica (ou lençol) para estabilização temporária, reposição/transfusão, e então angioembolização ou packing pré-peritoneal conforme disponibilidade e padrão de sangramento. Fixação externa pela ortopedia.	ENARE::02_Nucleo trauma
Choque neurogênico — reconhecimento e tratamento	Hipotensão COM bradicardia e pele quente e seca, em lesão medular alta. Tratamento: volume criterioso e vasopressor. Corticoide NÃO tem benefício comprovado.	ENARE::02_Nucleo trauma
Síndrome compartimental de extremidade	A presença de pulso NÃO exclui o diagnóstico. Dor desproporcional e à extensão passiva é o sinal mais precoce. Pressão compartimental >30 mmHg ou delta-P <30. Tratamento: fasciotomia imediata; fratura exposta não protege contra ela.	ENARE::02_Nucleo trauma
Rabdomiólise — diagnóstico e tratamento	CPK >5.000 U/L (alguns usam 1.000) com mioglobinúria. Tratamento: hidratação vigorosa; alcalinização urinária e manitol são adjuvantes discutíveis, não contraindicados.	ENARE::02_Nucleo trauma
Queimadura de via aérea — sinais e conduta	Queimadura facial, vibrissas chamuscadas, rouquidão, estridor, escarro carbonáceo, história de espaço fechado. Indicação de INTUBAÇÃO PRECOCE, antes que o edema se instale — saturação normal não afasta.	ENARE::02_Nucleo trauma
Hérnia inguinal direta × indireta	Indireta: lateral aos vasos epigástricos inferiores, através do anel inguinal interno (persistência do conduto peritoneovaginal). Direta: medial aos vasos epigástricos, pelo triângulo de Hesselbach, por fraqueza da parede posterior.	ENARE::02_Nucleo hernias
Hérnia femoral — características	Abaixo do ligamento inguinal, medial à veia femoral. Mais comum em mulheres e com risco muito maior de encarceramento/estrangulamento — indicação cirúrgica sempre.	ENARE::02_Nucleo hernias
Técnica de Lichtenstein	Reparo anterior aberto, livre de tensão, com tela de polipropileno fixada ao ligamento inguinal, ao tendão conjunto e ao tubérculo púbico, com abertura em cauda para o cordão. Padrão de referência aberto.	ENARE::02_Nucleo hernias
Técnicas de reparo por tecido (sem tela)	Bassini: sutura do tendão conjunto ao ligamento inguinal. Shouldice: imbricação em quatro planos (em 'jaquetão') da fáscia transversalis. McVay: sutura ao ligamento de Cooper — a única que corrige hérnia femoral.	ENARE::02_Nucleo hernias
TEP × TAPP	TEP: totalmente extraperitoneal, não entra na cavidade, curva de aprendizado maior. TAPP: transabdominal pré-peritoneal, permite inspeção da cavidade e é preferível em hérnias encarceradas, recidivadas por via anterior e bilaterais complexas.	ENARE::02_Nucleo hernias
Vantagens da via laparoscópica na hérnia inguinal	Menos dor pós-operatória e retorno mais rápido às atividades; indicação preferencial em hérnia bilateral, recidivada após reparo anterior e em mulheres (maior chance de hérnia femoral oculta).	ENARE::02_Nucleo hernias
Hérnia inguinal encarcerada/estrangulada — conduta	Tentativa cuidadosa de redução se não houver sinais de estrangulamento. Havendo sinais de sofrimento de alça ou irredutibilidade dolorosa, cirurgia de urgência com avaliação da alça. Na contaminação, preferir reparo sem tela sintética ou tela biológica.	ENARE::02_Nucleo hernias
Hérnia incisional — fatores de risco	Obesidade, tabagismo, DPOC, diabetes, desnutrição, infecção de sítio cirúrgico, seroma/hematoma, corticoide, técnica de fechamento inadequada e emergência.	ENARE::02_Nucleo hernias
Fechamento da parede abdominal — técnica que reduz hérnia incisional	Sutura contínua com fio de absorção lenta, pontos pequenos (small bites 5-8 mm, a cada 5 mm) e relação fio/ferida de pelo menos 4:1.	ENARE::02_Nucleo hernias
Separação de componentes	Técnica para fechamento de grandes defeitos: anterior (Ramirez, liberação do oblíquo externo) ou posterior com liberação transversa do abdome (TAR). Permite avanço medial das bainhas.	ENARE::02_Nucleo hernias
Tumor desmoide de parede abdominal	Fibromatose localmente agressiva sem potencial metastático, associada à PAF/Gardner, à gestação e a trauma cirúrgico. Mutação de CTNNB1 (beta-catenina) ou APC. Conduta atual: observação vigilante em muitos casos; ressecção ou terapia sistêmica se progressão/sintomas.	ENARE::02_Nucleo hernias
Sepse-3 — definições	Sepse: disfunção orgânica ameaçadora à vida por resposta desregulada à infecção (aumento ≥2 pontos no SOFA). Choque séptico: necessidade de vasopressor para manter PAM ≥65 mmHg + lactato >2 mmol/L apesar da reposição volêmica. 'Sepse grave' foi abolida.	ENARE::02_Nucleo perioperatorio
Pacote inicial da sepse (1 hora)	Coletar lactato, coletar hemoculturas ANTES do antibiótico, iniciar antibiótico de amplo espectro, iniciar cristaloide 30 mL/kg na hipotensão ou lactato ≥4, e vasopressor (noradrenalina de escolha) se hipotensão persistente.	ENARE::02_Nucleo perioperatorio
Controle do foco na sepse cirúrgica	Deve ser realizado o mais precocemente possível, idealmente em até 6-12 horas. Antibiótico sem controle do foco não resolve.	ENARE::02_Nucleo perioperatorio
Antibioticoprofilaxia — cirurgia limpa e cirurgia colorretal	Limpa/limpa-contaminada padrão: cefazolina. Colorretal: cefazolina + metronidazol OU cefoxitina, associada ao preparo mecânico com antibiótico oral (neomicina/eritromicina ou metronidazol).	ENARE::02_Nucleo perioperatorio
Classificação das feridas cirúrgicas	Limpa (~1-2% de infecção), potencialmente contaminada (~5-10%), contaminada (~15-20%) e infecta/suja (>30%).	ENARE::02_Nucleo perioperatorio
Fases da cicatrização	Inflamatória (0-3 dias, neutrófilos e depois macrófagos — o MACRÓFAGO é a célula central), proliferativa/fibroblástica (3 dias a 3 semanas, colágeno III) e remodelação/maturação (até 1 ano, substituição por colágeno I). A ferida recupera no máximo ~80% da força tênsil original.	ENARE::02_Nucleo perioperatorio
Fios cirúrgicos — absorvíveis × inabsorvíveis	Absorvíveis: categute, poliglactina (Vicryl), poliglecaprone (Monocryl), polidioxanona (PDS). Inabsorvíveis: náilon, polipropileno, poliéster, seda e algodão.	ENARE::02_Nucleo perioperatorio
Fases de integração do enxerto de pele	Embebição (imbibição plasmática, 24-48h), inosculação (conexão dos vasos, 48-72h) e neovascularização/revascularização.	ENARE::02_Nucleo perioperatorio
Estágios da lesão por pressão	I: eritema não branqueável, pele íntegra. II: perda parcial da espessura com derme exposta. III: perda total da espessura, gordura visível, sem exposição de estruturas profundas. IV: exposição de fáscia, músculo, tendão ou osso. Acrescentam-se as classificações 'não classificável' e 'lesão tissular profunda'.	ENARE::02_Nucleo perioperatorio
Nutrição perioperatória — quem se beneficia de suporte pré-operatório	Desnutrição grave (perda >10-15% em 6 meses, IMC <18,5, albumina baixa com inflamação). Suporte por 7-14 dias, preferencialmente ENTERAL, adiando a cirurgia eletiva quando possível.	ENARE::02_Nucleo perioperatorio
Síndrome de realimentação	Ocorre ao reintroduzir nutrição em desnutridos graves. Marcada por HIPOFOSFATEMIA, além de hipocalemia e hipomagnesemia, com risco de arritmia e insuficiência cardíaca. Prevenir com progressão lenta e reposição de tiamina.	ENARE::02_Nucleo perioperatorio
ERAS — principais pilares	Abreviação do jejum com carboidrato até 2h antes, sem preparo mecânico de rotina, anestesia/analgesia poupadora de opioide, normotermia e euvolemia, sem drenos e sondas de rotina, mobilização e dieta precoces.	ENARE::02_Nucleo perioperatorio
Fístula digestiva — fatores que IMPEDEM o fechamento espontâneo (FRIENDS)	Foreign body (corpo estranho), Radiação, Infecção/inflamação, Epitelização do trajeto, Neoplasia, Distal obstruction (obstrução a jusante) e Steroids. Favorecem o fechamento: trajeto longo, defeito pequeno (<1 cm), baixo débito e ausência de obstrução distal.	ENARE::02_Nucleo perioperatorio
Deiscência de anastomose colorretal — fatores de risco	Anastomose baixa (<7 cm da margem anal), sexo masculino, obesidade, tabagismo, desnutrição, corticoide, radioterapia neoadjuvante, tensão e isquemia da anastomose.	ENARE::02_Nucleo perioperatorio
Acesso venoso central em paciente com coagulopatia	Evitar a via subclávia (não compressível). Preferir jugular interna guiada por ultrassom ou femoral, que são compressíveis.	ENARE::02_Nucleo perioperatorio
Alterações fisiológicas do pneumoperitônio	Redução do retorno venoso e da pré-carga, aumento da resistência vascular sistêmica, redução da complacência pulmonar, hipercapnia com acidose respiratória, aumento da PIC e redução do fluxo renal e esplâncnico.	ENARE::02_Nucleo perioperatorio
Sigilo médico — quando pode ser quebrado	Por dever legal (notificação compulsória), justa causa ou autorização expressa do paciente. A revelação deve se restringir ao estritamente necessário.	ENARE::03_Baratos etica
Paciente com doença transmissível que se recusa a comunicar o parceiro	O médico deve aconselhar e estimular a comunicação. Persistindo a recusa e havendo risco concreto a terceiro identificável, configura-se justa causa para a quebra do sigilo, após esgotar a persuasão.	ENARE::03_Baratos etica
Consentimento em emergência com risco iminente de morte	O médico deve agir para salvar a vida, mesmo sem consentimento. É a exceção clássica à exigência de consentimento prévio.	ENARE::03_Baratos etica
Testemunha de Jeová adulto e capaz recusando transfusão	Fora de risco iminente de morte, a autonomia deve ser respeitada e alternativas buscadas. Em risco iminente de morte, o Código de Ética Médica autoriza o médico a transfundir. Em menor de idade, prevalece a preservação da vida.	ENARE::03_Baratos etica
Termo de consentimento livre e esclarecido — conteúdo obrigatório	Diagnóstico, procedimento proposto, alternativas, riscos e benefícios, prognóstico com e sem o tratamento, e direito de recusa. Deve ser em linguagem acessível e obtido ANTES do procedimento, incluindo a possibilidade de ostomia.	ENARE::03_Baratos etica
Quem deve informar o paciente sobre a cirurgia e seu resultado?	O médico assistente/cirurgião responsável, ao paciente (se capaz) e, com autorização deste, aos familiares. Sigilo se mantém para terceiros não autorizados.	ENARE::03_Baratos etica
Adolescente e autonomia	O menor deve ser ouvido e ter suas escolhas consideradas conforme sua capacidade de discernimento, mas os responsáveis legais respondem pelas decisões. Situações de risco à vida ou de proteção prevalecem.	ENARE::03_Baratos etica
Ortotanásia e distanásia	Ortotanásia: permitir o processo natural de morte, suspendendo tratamentos fúteis e mantendo cuidados paliativos — é eticamente aceita. Distanásia: prolongar o morrer com medidas desproporcionais. Eutanásia é vedada.	ENARE::03_Baratos etica
Diagnóstico de morte encefálica — requisitos	Dois exames clínicos por médicos diferentes (um com formação específica, nenhum da equipe de transplante), teste de apneia e um exame complementar comprobatório, com pré-requisitos de temperatura, PA e ausência de distúrbio metabólico ou drogas depressoras.	ENARE::03_Baratos etica
Resolução CFM 2.429/2025	Atualizou as regras da cirurgia bariátrica, incluindo os critérios para adolescentes. Ponto de atenção: a banca cobra normativas do CFM publicadas no ano anterior à prova — revise o que sair em 2026.	ENARE::03_Baratos etica
Cólica renal — exame de escolha e conduta	TC de abdome sem contraste (padrão-ouro). Analgesia com AINE. Terapia médica expulsiva com alfabloqueador (tansulosina) em cálculos distais de 5-10 mm. Cálculos <5 mm eliminam espontaneamente na maioria dos casos.	ENARE::03_Baratos urologia
Cálculo obstrutivo com infecção (pionefrose) — conduta	Emergência: DESCOMPRESSÃO imediata por cateter duplo J ou nefrostomia percutânea + antibiótico. Não se trata o cálculo no mesmo tempo.	ENARE::03_Baratos urologia
Torção testicular	Dor súbita intensa, náuseas, ausência do reflexo cremastérico, sinal de Prehn NEGATIVO (elevar o testículo não alivia). Janela de salvamento ~6 horas. Doppler auxilia, mas a suspeita clínica indica exploração imediata com orquidopexia bilateral.	ENARE::03_Baratos urologia
Trauma de uretra — sinais e exame	Sangue no meato, hematoma perineal/escrotal, próstata elevada, retenção urinária. NÃO sondar às cegas: uretrografia retrógrada é o padrão-ouro. Uretra posterior associa-se a fratura de bacia; anterior ao trauma a cavaleiro.	ENARE::03_Baratos urologia
Massa testicular sólida em adulto jovem — conduta	Marcadores (alfafetoproteína, beta-hCG, LDH), ultrassonografia e ORQUIECTOMIA RADICAL POR VIA INGUINAL. Biópsia transescrotal é proscrita. Estadiamento com TC. Seminoma não eleva alfafetoproteína.	ENARE::03_Baratos urologia
Câncer de próstata — rastreamento e diagnóstico	PSA e toque retal em discussão compartilhada a partir dos 50 anos (45 se afrodescendente ou história familiar). Ressonância multiparamétrica antes da biópsia. Estratificação por PSA, Gleason/ISUP e estádio clínico. Baixo risco: vigilância ativa.	ENARE::03_Baratos urologia
Nódulo de tireoide — investigação	TSH e ultrassonografia. TSH baixo: cintilografia (nódulo quente raramente é maligno). TSH normal/alto: punção aspirativa conforme o padrão ultrassonográfico (TI-RADS) e o tamanho. Resultado pelo sistema Bethesda.	ENARE::03_Baratos endocrino_cp
Sistema Bethesda — categorias e conduta	I não diagnóstico (repetir). II benigno (seguimento). III atipia indeterminada (repetir/molecular). IV suspeito de neoplasia folicular (lobectomia). V suspeito de malignidade. VI maligno (tireoidectomia).	ENARE::03_Baratos endocrino_cp
Carcinoma papilífero de tireoide	Mais comum. Dissemina por via LINFÁTICA para linfonodos cervicais. Tireoidectomia total nos tumores >4 cm, multifocais, com extensão extratireoidiana ou linfonodo positivo; lobectomia é aceitável em tumores <4 cm de baixo risco. Microcarcinoma de baixo risco pode ser vigiado.	ENARE::03_Baratos endocrino_cp
Carcinoma folicular × papilífero — disseminação	Folicular: hematogênica (pulmão e osso); o diagnóstico exige invasão capsular ou vascular na histologia, não sendo possível pela punção.	ENARE::03_Baratos endocrino_cp
Carcinoma medular de tireoide	Origem nas células C parafoliculares. Marcador: calcitonina (e CEA). Associado à NEM-2. Pesquisar mutação RET e EXCLUIR FEOCROMOCITOMA antes de operar. Tireoidectomia total com esvaziamento central.	ENARE::03_Baratos endocrino_cp
Complicações da tireoidectomia total	Hipocalcemia por hipoparatireoidismo (parestesia perioral, Chvostek, Trousseau) e disfonia por lesão do nervo laríngeo recorrente. Lesão bilateral do recorrente causa obstrução de via aérea.	ENARE::03_Baratos endocrino_cp
Hiperparatireoidismo primário — causa e indicação cirúrgica	Adenoma único em ~85%. Cirurgia se sintomático, ou assintomático com cálcio >1 mg/dL acima do normal, idade <50 anos, clearance <60, osteoporose/fratura ou nefrolitíase.	ENARE::03_Baratos endocrino_cp
Feocromocitoma — diagnóstico e preparo	Metanefrinas livres plasmáticas ou metanefrinas fracionadas na urina de 24h. Preparo: BLOQUEIO ALFA primeiro (fenoxibenzamina/doxazosina) por 7-14 dias com expansão volêmica e liberalização de sal; betabloqueador só DEPOIS, se taquicardia. Inverter a ordem provoca crise hipertensiva.	ENARE::03_Baratos endocrino_cp
Incidentaloma adrenal — abordagem	Avaliar se é funcionante (metanefrinas, cortisol após 1 mg de dexametasona, e relação aldosterona/renina se hipertenso) e se há suspeita de malignidade (>4 cm, densidade >10 UH sem contraste, washout lento, bordas irregulares). Funcionante ou suspeito: adrenalectomia.	ENARE::03_Baratos endocrino_cp
Tumores hepáticos benignos — principais características	Hemangioma: o mais comum, captação globular periférica com preenchimento centrípeto, tratamento conservador. Hiperplasia nodular focal: cicatriz central, sem risco, conservador. Adenoma: associado a anticoncepcional e anabolizantes, MAIOR RISCO DE SANGRAMENTO e de malignização.	ENARE::03_Baratos figado
Adenoma hepatocelular — subtipos e risco	Subtipo com ativação da beta-catenina tem o MAIOR risco de transformação maligna. Subtipo inflamatório é o mais comum e o de maior risco de sangramento. Ressecção se >5 cm, sexo masculino, beta-catenina positivo ou sintomático.	ENARE::03_Baratos figado
Abscesso hepático piogênico — germes e tratamento	E. coli e Klebsiella pneumoniae. Tratamento: antibiótico + drenagem percutânea guiada por imagem quando >3-5 cm. Cirurgia é exceção.	ENARE::03_Baratos figado
Abscesso amebiano — como diferenciar e tratar	Único, lobo direito, jovem, história epidemiológica, sorologia positiva; conteúdo em 'pasta de anchovas'. Tratamento clínico com metronidazol; drenagem apenas se grande, risco de ruptura ou falha terapêutica.	ENARE::03_Baratos figado
HDA varicosa — tratamento	Droga vasoativa precoce (terlipressina/octreotide) ANTES da endoscopia, antibiótico profilático (ceftriaxona), ligadura elástica em até 12h e transfusão RESTRITIVA (alvo de hemoglobina 7-8 g/dL). TIPS precoce nos de alto risco; balão só como ponte.	ENARE::03_Baratos figado
Contraindicação relativa à terlipressina	Doença arterial coronariana e vasculopatia periférica significativa, pelo risco isquêmico.	ENARE::03_Baratos figado
Risco cirúrgico no cirrótico	Estratificado por Child-Pugh e MELD. Child C e MELD alto contraindicam cirurgia eletiva. Avaliar ascite, plaquetopenia, encefalopatia e hipertensão portal clinicamente significativa.	ENARE::03_Baratos figado
Isquemia mesentérica aguda — exame de escolha e causa mais comum	Angiotomografia de abdome. Causa mais comum: embolia da artéria mesentérica superior (fibrilação atrial). Marca clínica: dor DESPROPORCIONAL ao exame físico. A camada mucosa é a primeira a sofrer.	ENARE::04_Cauda cauda
Isquemia mesentérica — conduta	Anticoagulação plena, ressuscitação e revascularização (embolectomia ou endovascular) com laparotomia para avaliar a viabilidade intestinal, frequentemente com second look em 24-48h. Pneumatose e sinais de necrose indicam cirurgia imediata.	ENARE::04_Cauda cauda
Obstrução intestinal por bridas — quando operar	Sinais de estrangulamento (dor contínua, febre, taquicardia, leucocitose, acidose, peritonite) ou falha do tratamento conservador em 48-72 horas. Contraste hidrossolúvel via sonda tem valor diagnóstico e terapêutico.	ENARE::04_Cauda cauda
Apendicite aguda — causa da obstrução luminal	Fecalito/apendicolito no adulto; hiperplasia linfoide na criança e no adolescente.	ENARE::04_Cauda cauda
Apendicite na gestante	Apendicectomia LAPAROSCÓPICA é segura em qualquer trimestre. Ultrassonografia primeiro; ressonância se inconclusiva. A perfuração aumenta muito a perda fetal — não postergar.	ENARE::04_Cauda cauda
Abscesso/fleimão apendicular — conduta	Antibiótico + drenagem percutânea quando o abscesso é acessível. Apendicectomia de intervalo é discutida; em adultos acima de 40 anos, investigar o cólon com colonoscopia depois.	ENARE::04_Cauda cauda
Derrame pleural — quando drenar	Empiema (pus), Gram/cultura positivos, pH <7,2, glicose <60 mg/dL ou LDH muito elevada (derrame parapneumônico complicado). ADA >40 U/L sugere tuberculose.	ENARE::04_Cauda cauda
Pneumotórax espontâneo primário — quando indicar cirurgia	Segundo episódio, primeiro episódio com escape aéreo persistente (>3-5 dias), hemopneumotórax, bilateralidade, profissões de risco (piloto, mergulhador) ou pneumotórax hipertensivo. Tratamento: pleurodese com bulectomia por videotoracoscopia.	ENARE::04_Cauda cauda
Câncer de pulmão — tipos	Adenocarcinoma é o mais frequente e tipicamente PERIFÉRICO. Carcinoma escamoso é central e associado a hipercalcemia. Pequenas células: central, agressivo, dissemina cedo, tratamento sistêmico (raramente cirúrgico).	ENARE::04_Cauda cauda
Trombose venosa profunda — diagnóstico	Estratificar pelo escore de Wells. Baixa probabilidade: D-dímero (alto valor preditivo negativo). Probabilidade intermediária/alta: ultrassonografia com Doppler, o método não invasivo de escolha.	ENARE::04_Cauda cauda
Profilaxia de TVP em cirurgia oncológica abdominopélvica	Enoxaparina 40 mg/dia (ou HNF) iniciada no perioperatório e ESTENDIDA por 28 dias após a alta, associada a medidas mecânicas.	ENARE::04_Cauda cauda
Isquemia arterial aguda de membro — os 6 P e conduta	Pain, Pallor, Pulselessness, Paresthesia, Paralysis, Poikilothermia. Conduta: anticoagulação plena imediata + revascularização de urgência (embolectomia com cateter de Fogarty ou endovascular). Paralisia e anestesia indicam ameaça iminente.	ENARE::04_Cauda cauda
Esplenectomia — vacinas e momento	Pneumococo, meningococo e Haemophilus influenzae tipo b, idealmente 14 dias ANTES da cirurgia eletiva ou 14 dias após a de urgência. Vacina anual de influenza. Risco vitalício de sepse fulminante por germes encapsulados (OPSI).	ENARE::04_Cauda cauda
Trombocitose pós-esplenectomia	Comum e geralmente transitória. Antiagregação (AAS) é considerada com plaquetas muito elevadas; anticoagulação plena de rotina NÃO é indicada.	ENARE::04_Cauda cauda
Abscesso perianal — tratamento	DRENAGEM cirúrgica imediata. Antibiótico isolado não resolve. Localização mais comum: perianal, seguida da isquiorretal. Cerca de um terço a metade evolui para fístula.	ENARE::04_Cauda cauda
